table_id,result
edf65404-379b-4eb8-839d-383fc554fe14,banker
edf65404-379b-4eb8-839d-383fc554fe14,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,tie
724fe288-399b-4321-9ab9-4f25256a73f1,tie
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,tie
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,tie
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,tie
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,tie
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
724fe288-399b-4321-9ab9-4f25256a73f1,player
724fe288-399b-4321-9ab9-4f25256a73f1,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,tie
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,tie
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,tie
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,tie
edee2fec-75b1-45bc-ac92-d6abec92e2ef,tie
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,player
edee2fec-75b1-45bc-ac92-d6abec92e2ef,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,tie
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,tie
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,tie
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,player
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
087e0bcc-acec-4026-9ee8-f3a0252623cb,banker
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,tie
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,banker
fa43210d-ea76-40d5-8079-c66521259dd5,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,tie
540fa7a9-b96b-4249-b32a-20d18e492deb,tie
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,tie
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,tie
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,tie
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,tie
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,player
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,banker
540fa7a9-b96b-4249-b32a-20d18e492deb,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,tie
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,player
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
59b200a9-58f2-49a5-8cb1-9beca851d3d6,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,tie
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,tie
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,tie
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
5fe36011-6aea-4270-83aa-e1fff9b9b011,player
5fe36011-6aea-4270-83aa-e1fff9b9b011,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,tie
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,tie
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,player
80df7ff2-b288-4f91-ad89-32214d134e0d,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,tie
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,tie
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,banker
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,player
96ffa616-e60c-4342-992b-3046790c288c,tie
96ffa616-e60c-4342-992b-3046790c288c,player
